Product_ID	Product_Name	Category
FUR-TA-10004147	Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum	Furniture
OFF-AR-10001545	Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection	Office Supplies
FUR-FU-10000206	"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black"	Furniture
TEC-AC-10001013	White GlueTop Scratch Pads	Technology
OFF-AR-10002255	Holmes HEPA Air Purifier	Office Supplies
OFF-BI-10004140	"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem"	Office Supplies
OFF-BI-10002049	Xerox 231	Office Supplies
OFF-PA-10001892	Hon 2111 Invitation Series Straight Table	Office Supplies
OFF-ST-10000642	Xerox 1962	Office Supplies
FUR-FU-10000206	Wilson Electronics DB Pro Signal Booster	Furniture
OFF-BI-10003676	"Sauder Camden County Barrister Bookcase, Planked Cherry Finish"	Office Supplies
OFF-FA-10003495	"DXL Angle-View Binders with Locking Rings, Black"	Office Supplies
OFF-EN-10003798	"Sauder Camden County Collection Libraries, Planked Cherry Finish"	Office Supplies
TEC-PH-10003589	Advantus Panel Wall Certificate Holder - 8.5x11	Technology
OFF-PA-10004735	Avery 478	Office Supplies
OFF-BI-10002609	"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity"	Office Supplies
OFF-BI-10003364	Recycled Steel Personal File for Standard File Folders	Office Supplies
FUR-BO-10002206	Blackstonian Pencils	Furniture
TEC-AC-10003610	Xerox 1919	Technology
OFF-LA-10003766	Tops Wirebound Message Log Books	Office Supplies
OFF-PA-10001970	AT&T CL82213	Office Supplies
TEC-AC-10002049	Maxell LTO Ultrium - 800 GB	Technology
OFF-PA-10000141	Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat	Office Supplies
OFF-EN-10004459	"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black"	Office Supplies
TEC-PH-10001061	GE 30522EE2	Technology
OFF-AR-10002375	"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size"	Office Supplies
FUR-FU-10003194	Logitech Wireless Marathon Mouse M705	Furniture
OFF-AR-10003811	Mediabridge Sport Armband iPhone 5s	Office Supplies
OFF-EN-10001539	DAX Cubicle Frames - 8x10	Office Supplies
FUR-CH-10002331	Xerox 1929	Furniture
OFF-AR-10003156	Avery 501	Office Supplies
OFF-EN-10001532	Avery 513	Office Supplies
FUR-TA-10004086	Harmony Air Purifier	Furniture
OFF-PA-10000100	"Electrix Incandescent Magnifying Lamp, Black"	Office Supplies
OFF-EN-10002500	Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room	Office Supplies
OFF-PA-10004100	"Global Stack Chair with Arms, Black"	Office Supplies
OFF-ST-10003479	Xerox 206	Office Supplies
OFF-LA-10000973	"Seth Thomas 14"" Day/Date Wall Clock"	Office Supplies
OFF-ST-10001476	Samsung Galaxy S4 Mini	Office Supplies
OFF-EN-10002831	Apple iPhone 5	Office Supplies
OFF-AP-10002350	Polycom VVX 310 VoIP phone	Office Supplies
OFF-PA-10001763	Bady BDG101FRU Card Printer	Office Supplies
OFF-AR-10003394	Xerox 1998	Office Supplies
OFF-BI-10002072	Honeywell Quietcare HEPA Air Cleaner	Office Supplies
FUR-FU-10004188	Hon Olson Stacker Stools	Furniture
OFF-FA-10001561	"Dana Fluorescent Magnifying Lamp, White, 36"""	Office Supplies
OFF-PA-10002105	Flat Face Poster Frame	Office Supplies
TEC-MA-10004241	"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins"	Technology
OFF-ST-10004340	Xerox 1981	Office Supplies
OFF-AP-10003849	Tops White Computer Printout Paper	Office Supplies
OFF-FA-10000735	"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets"	Office Supplies
OFF-BI-10003350	Classic Ivory Antique Telephone ZL1810	Office Supplies
TEC-PH-10000307	"Sauder Forest Hills Library with Doors, Woodland Oak Finish"	Technology
TEC-CO-10004202	"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock"	Technology
FUR-FU-10001852	Jabra SPEAK 410 Multidevice Speakerphone	Furniture
OFF-AR-10003759	Xerox 211	Office Supplies
OFF-BI-10003984	Tennsco Industrial Shelving	Office Supplies
OFF-ST-10004337	Newell 334	Office Supplies
FUR-TA-10001932	"Hon 30"" x 60"" Table with Locking Drawer"	Furniture
OFF-BI-10003982	Safco Drafting Table	Office Supplies
FUR-TA-10000617	Avery 510	Furniture
FUR-CH-10002126	Ultra Door Pull Handle	Furniture
OFF-AP-10000576	Avery Hi-Liter Fluorescent Desk Style Markers	Office Supplies
OFF-BI-10004654	"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case"	Office Supplies
OFF-AR-10004042	Newell 309	Office Supplies
TEC-PH-10004700	GBC DocuBind TL300 Electric Binding System	Technology
OFF-BI-10004593	Jiffy Padded Mailers with Self-Seal Closure	Office Supplies
OFF-BI-10003429	GBC DocuBind 200 Manual Binding Machine	Office Supplies
OFF-BI-10001294	"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black"	Office Supplies
TEC-AC-10001552	Global Comet Stacking Armless Chair	Technology
FUR-FU-10004952	Pressboard Hanging Data Binders for Unburst Sheets	Furniture
OFF-ST-10004123	Hand-Finished Solid Wood Document Frame	Office Supplies
OFF-PA-10003172	"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7"	Office Supplies
OFF-ST-10002352	Xerox 1891	Office Supplies
OFF-PA-10002259	Hewlett-Packard Deskjet 5550 Printer	Office Supplies
OFF-BI-10002976	Avery 474	Office Supplies
OFF-BI-10000301	Panasonic KX T7736-B Digital phone	Office Supplies
OFF-BI-10003694	GBC DocuBind TL200 Manual Binding Machine	Office Supplies
OFF-SU-10000381	Global Commerce Series Low-Back Swivel/Tilt Chairs	Office Supplies
OFF-LA-10004425	Cisco SPA 502G IP Phone	Office Supplies
FUR-CH-10001270	Avaya 4621SW VoIP phone	Furniture
TEC-PH-10003931	Xerox 214	Technology
TEC-AC-10003174	Motorola Moto X	Technology
TEC-PH-10004539	O'Sullivan 2-Shelf Heavy-Duty Bookcases	Technology
OFF-AR-10001919	Enermax Briskie RF Wireless Keyboard and Mouse Combo	Office Supplies
OFF-EN-10002504	GBC Twin Loop Wire Binding Elements	Office Supplies
TEC-PH-10003655	"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H"	Technology
OFF-BI-10004656	BIC Brite Liner Grip Highlighters	Office Supplies
OFF-ST-10002344	WD My Passport Ultra 2TB Portable External Hard Drive	Office Supplies
OFF-PA-10001800	"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room"	Office Supplies
OFF-ST-10000036	Imation Clip USB flash drive - 8 GB	Office Supplies
OFF-AP-10004532	Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders	Office Supplies
TEC-PH-10004447	Acco 6 Outlet Guardian Standard Surge Suppressor	Technology
FUR-CH-10003973	"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L"	Furniture
OFF-PA-10001970	Avery Heavy-Duty EZD View Binder with Locking Rings	Office Supplies
OFF-PA-10000682	Belkin Standard 104 key USB Keyboard	Office Supplies
OFF-PA-10001937	Avaya IP Phone 1140E VoIP phone	Office Supplies
FUR-FU-10002268	"Global Wood Trimmed Manager's Task Chair, Khaki"	Furniture
OFF-ST-10001321	Newell 321	Office Supplies
FUR-FU-10003394	Jabra Supreme Plus Driver Edition Headset	Furniture
TEC-AC-10001990	Binder Posts	Technology
FUR-CH-10004540	Bevis Round Conference Table Top & Single Column Base	Furniture
OFF-BI-10004995	Xerox 1978	Office Supplies
FUR-CH-10002335	"Eldon Spacemaker Box, Quick-Snap Lid, Clear"	Furniture
OFF-BI-10004967	Plymouth Boxed Rubber Bands by Plymouth	Office Supplies
FUR-CH-10002331	3.6 Cubic Foot Counter Height Office Refrigerator	Furniture
OFF-ST-10002292	"O'Sullivan Elevations Bookcase, Cherry Finish"	Office Supplies
OFF-ST-10000689	Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black	Office Supplies
TEC-PH-10002660	Southworth Parchment Paper & Envelopes	Technology
OFF-ST-10004634	"Tennsco Lockers, Sand"	Office Supplies
OFF-BI-10002160	Xerox 1922	Office Supplies
OFF-FA-10002988	GBC Personal VeloBind Strips	Office Supplies
OFF-AR-10004999	Novimex Fabric Task Chair	Office Supplies
OFF-BI-10001031	"Master Big Foot Doorstop, Beige"	Office Supplies
FUR-BO-10004695	Microsoft Wireless Mobile Mouse 4000	Furniture
FUR-CH-10004860	"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite"	Furniture
OFF-BI-10002432	"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2"""	Office Supplies
OFF-BI-10000069	Xerox 1952	Office Supplies
OFF-AR-10003602	"Fellowes Twister Kit, Gray/Clear, 3/pkg"	Office Supplies
TEC-AC-10004469	Plantronics Audio 478 Stereo USB Headset	Technology
FUR-FU-10001867	Hon 94000 Series Round Tables	Furniture
TEC-AC-10003174	Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard	Technology
TEC-PH-10002200	"Plantronics CS 50-USB - headset - Convertible, Monaural"	Technology
OFF-ST-10000107	Computer Printout Paper with Letter-Trim Perforations	Office Supplies
TEC-PH-10000439	Avery 52	Technology
FUR-FU-10001602	Translucent Push Pins by OIC	Furniture
TEC-AC-10001432	Avery 507	Technology
OFF-BI-10004656	Newell 349	Office Supplies
OFF-PA-10001685	GBC DocuBind P50 Personal Binding Machine	Office Supplies
OFF-ST-10001418	Boston KS Multi-Size Manual Pencil Sharpener	Office Supplies
OFF-ST-10000676	Tennsco 6- and 18-Compartment Lockers	Office Supplies
OFF-EN-10001219	Xerox 1888	Office Supplies
FUR-FU-10001424	Newell 308	Furniture
OFF-AR-10001022	Polycom SoundStation2 EX Conference phone	Office Supplies
OFF-AR-10000369	Mobile Personal File Cube	Office Supplies
OFF-EN-10003055	DMI Eclipse Executive Suite Bookcases	Office Supplies
TEC-CO-10001046	Quality Park Security Envelopes	Technology
FUR-FU-10000076	"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia"	Furniture
OFF-BI-10003719	"DataProducts Ampli Magnifier Task Lamp, Black,"	Office Supplies
FUR-FU-10003268	Acco 6 Outlet Guardian Basic Surge Suppressor	Furniture
FUR-FU-10003553	"Sanford Colorific Scented Colored Pencils, 12/Pack"	Furniture
FUR-FU-10003691	"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5"""	Furniture
OFF-AR-10003903	Motorla HX550 Universal Bluetooth Headset	Office Supplies
OFF-FA-10004854	"Eldon Expressions Wood Desk Accessories, Oak"	Office Supplies
TEC-PH-10003442	Acme Office Executive Series Stainless Steel Trimmers	Technology
OFF-BI-10004519	"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables"	Office Supplies
OFF-FA-10000304	Spigen Samsung Galaxy S5 Case Wallet	Office Supplies
OFF-EN-10004955	Newell 33	Office Supplies
FUR-TA-10004619	Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop	Furniture
FUR-TA-10003473	Array Memo Cubes	Furniture
FUR-BO-10004467	Wilson Jones data.warehouse D-Ring Binders with DublLock	Furniture
OFF-AR-10002280	Xerox 1982	Office Supplies
FUR-CH-10001708	Hon Mobius Operator's Chair	Furniture
OFF-AP-10000891	Fellowes Mighty 8 Compact Surge Protector	Office Supplies
OFF-AR-10000462	Harmony HEPA Quiet Air Purifiers	Office Supplies
TEC-PH-10004165	"Howard Miller 16"" Diameter Gallery Wall Clock"	Technology
OFF-AR-10003958	"Eldon Executive Woodline II Desk Accessories, Mahogany"	Office Supplies
TEC-PH-10000149	"Boston Model 1800 Electric Pencil Sharpener, Gray"	Technology
FUR-FU-10003724	Polycom SoundPoint Pro SE-225 Corded phone	Furniture
FUR-FU-10003535	Euro-Pro Shark Turbo Vacuum	Furniture
OFF-BI-10001575	"Metal Folding Chairs, Beige, 4/Carton"	Office Supplies
OFF-ST-10003716	Nontoxic Chalk	Office Supplies
TEC-AC-10004469	Xerox 1991	Technology
TEC-PH-10004586	"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors"	Technology
OFF-BI-10004236	Fellowes Advanced Computer Series Surge Protectors	Office Supplies
OFF-BI-10001634	Recycled Steel Personal File for Hanging File Folders	Office Supplies
TEC-PH-10000215	HTC One	Technology
FUR-FU-10003724	Manco Dry-Lighter Erasable Highlighter	Furniture
OFF-AR-10000422	Fiskars Home & Office Scissors	Office Supplies
OFF-ST-10003306	Eldon Cleatmat Chair Mats for Medium Pile Carpets	Office Supplies
FUR-CH-10001146	Avery Self-Adhesive Photo Pockets for Polaroid Photos	Furniture
FUR-FU-10000246	Xerox 1959	Furniture
OFF-PA-10002870	Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center	Office Supplies
OFF-ST-10000563	Xerox 22	Office Supplies
OFF-AP-10004487	Wi-Ex zBoost YX540 Cellular Phone Signal Booster	Office Supplies
OFF-BI-10002854	"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book"	Office Supplies
OFF-PA-10004621	Logitech diNovo Edge Keyboard	Office Supplies
FUR-CH-10001973	Xerox 1989	Furniture
OFF-PA-10004040	Xerox 1984	Office Supplies
TEC-AC-10000580	Xerox 227	Technology
OFF-AR-10004022	Fellowes Bases and Tops For Staxonsteel/High-Stak Systems	Office Supplies
TEC-AC-10004209	Deflect-o Glass Clear Studded Chair Mats	Technology
TEC-AC-10000023	Canon PC1060 Personal Laser Copier	Technology
TEC-PH-10003505	Bevis Round Conference Room Tables and Bases	Technology
OFF-LA-10000121	Xerox 1965	Office Supplies
OFF-BI-10002026	Bionaire 99.97% HEPA Air Cleaner	Office Supplies
OFF-PA-10000994	"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags"	Office Supplies
OFF-BI-10002813	Balt Solid Wood Round Tables	Office Supplies
OFF-ST-10000617	Plantronics MX500i Earset	Office Supplies
OFF-AR-10004817	Logitech G35 7.1-Channel Surround Sound Headset	Office Supplies
FUR-FU-10000397	Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB	Furniture
OFF-BI-10000605	Wausau Papers Astrobrights Colored Envelopes	Office Supplies
OFF-AR-10001860	Tenex Antistatic Computer Chair Mats	Office Supplies
OFF-BI-10004970	"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages"	Office Supplies
OFF-PA-10003172	Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection	Office Supplies
OFF-SU-10001218	Xerox 1994	Office Supplies
OFF-PA-10002968	Nu-Dell Executive Frame	Office Supplies
OFF-LA-10000134	Belkin 5 Outlet SurgeMaster Power Centers	Office Supplies
OFF-AP-10004487	"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page"	Office Supplies
OFF-BI-10002103	Insertable Tab Indexes For Data Binders	Office Supplies
OFF-BI-10004632	Satellite Sectional Post Binders	Office Supplies
TEC-PH-10003555	Memorex Micro Travel Drive 32 GB	Technology
OFF-ST-10001590	Lexmark S315 Color Inkjet Printer	Office Supplies
FUR-FU-10003664	Xerox 1926	Furniture
FUR-FU-10003664	Xerox 1918	Furniture
FUR-BO-10003433	SpineVue Locking Slant-D Ring Binders by Cardinal	Furniture
FUR-FU-10002554	"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue"	Furniture
TEC-PH-10001557	"Global Leather & Oak Executive Chair, Burgundy"	Technology
TEC-PH-10003437	"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle"	Technology
OFF-PA-10002986	"Dixon Ticonderoga Maple Cedar Pencil, #2"	Office Supplies
OFF-BI-10000320	Acco Hot Clips Clips to Go	Office Supplies
OFF-AP-10003971	Acme Kleencut Forged Steel Scissors	Office Supplies
OFF-ST-10001469	Xerox 1951	Office Supplies
FUR-CH-10003846	DAX Solid Wood Frames	Furniture
OFF-LA-10001404	Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors	Office Supplies
OFF-LA-10001474	Clearsounds A400	Office Supplies
FUR-CH-10003199	Hewlett Packard 310 Color Digital Copier	Furniture
OFF-PA-10003072	Recycled Premium Regency Composition Covers	Office Supplies
FUR-FU-10004960	Xerox 219	Furniture
OFF-SU-10003505	Xerox 1903	Office Supplies
TEC-AC-10003116	Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)	Technology
TEC-PH-10004586	O'Sullivan Plantations 2-Door Library in Landvery Oak	Technology
OFF-BI-10000546	Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System	Office Supplies
OFF-BI-10002071	Panasonic KX MB2061 Multifunction Printer	Office Supplies
OFF-ST-10001490	Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset	Office Supplies
OFF-AP-10004859	Hon Rectangular Conference Tables	Office Supplies
OFF-PA-10002659	Computer Printout Index Tabs	Office Supplies
OFF-ST-10001321	GBC Wire Binding Combs	Office Supplies
OFF-BI-10004139	"Iceberg Nesting Folding Chair, 19w x 6d x 43h"	Office Supplies
FUR-FU-10001867	Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room	Furniture
OFF-PA-10004156	Bevis Rectangular Conference Tables	Office Supplies
OFF-AR-10002818	Ampad #10 Peel & Seel Holiday Envelopes	Office Supplies
FUR-FU-10003691	Cardinal Holdit Data Disk Pockets	Furniture
TEC-PH-10000347	Avery 496	Technology
OFF-ST-10004507	"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7"""	Office Supplies
OFF-BI-10002012	Xerox 23	Office Supplies
OFF-AP-10001303	Eldon Pizzaz Desk Accessories	Office Supplies
OFF-BI-10003684	"Sauder Forest Hills Library, Woodland Oak Finish"	Office Supplies
OFF-ST-10002574	Global Deluxe High-Back Office Chair in Storm	Office Supplies
FUR-FU-10003724	Kensington K72356US Mouse-in-a-Box USB Desktop Mouse	Furniture
FUR-FU-10004018	Avery 50	Furniture
TEC-PH-10002549	Fiskars Spring-Action Scissors	Technology
OFF-PA-10004911	Anker 24W Portable Micro USB Car Charger	Office Supplies
TEC-MA-10002178	"SAFCO Mobile Desk Side File, Wire Frame"	Technology
OFF-BI-10003694	Newell 313	Office Supplies
OFF-BI-10000474	Jawbone JAMBOX Wireless Bluetooth Speaker	Office Supplies
OFF-AR-10000411	Xerox 1895	Office Supplies
OFF-LA-10000262	"#10 White Business Envelopes,4 1/8 x 9 1/2"	Office Supplies
OFF-AP-10001154	High Speed Automatic Electric Letter Opener	Office Supplies
OFF-PA-10000466	Belkin 8 Outlet Surge Protector	Office Supplies
OFF-AR-10003829	Panasonic KX TS3282B Corded phone	Office Supplies
OFF-BI-10001758	"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units"	Office Supplies
OFF-BI-10000136	Avery 49	Office Supplies
FUR-CH-10002880	Hoover Upright Vacuum With Dirt Cup	Furniture
OFF-ST-10000649	Maxell 4.7GB DVD-RW 3/Pack	Office Supplies
TEC-PH-10003092	Nortel Meridian M5316 Digital phone	Technology
OFF-PA-10002250	"Bush Westfield Collection Bookcases, Dark Cherry Finish"	Office Supplies
FUR-TA-10003473	"3M Polarizing Task Lamp with Clamp Arm, Light Gray"	Furniture
OFF-ST-10001522	HTC One Mini	Office Supplies
OFF-ST-10000563	Dell Slim USB Multimedia Keyboard	Office Supplies
OFF-PA-10003641	Contemporary Wood/Metal Frame	Office Supplies
FUR-FU-10000010	O'Sullivan Living Dimensions 3-Shelf Bookcases	Furniture
FUR-CH-10002961	KeyTronic KT800P2 - Keyboard - Black	Furniture
OFF-AR-10002956	GBC Standard Plastic Binding Systems' Combs	Office Supplies
OFF-PA-10004041	Holmes Harmony HEPA Air Purifier for 17 x 20 Room	Office Supplies
TEC-PH-10001336	"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack"	Technology
OFF-BI-10001036	Macally Suction Cup Mount	Office Supplies
TEC-MA-10003183	Eldon Image Series Black Desk Accessories	Technology
TEC-AC-10001314	"Executive Impressions 14"""	Technology
TEC-PH-10002563	"Executive Impressions 12"" Wall Clock"	Technology
FUR-CH-10003312	Bretford CR8500 Series Meeting Room Furniture	Furniture
FUR-FU-10001588	Plantronics Calisto P620-M USB Wireless Speakerphone System	Furniture
FUR-BO-10002613	Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)	Furniture
OFF-AR-10003405	Panasonic KX MC6040 Color Laser Multifunction Printer	Office Supplies
TEC-AC-10004510	Berol Giant Pencil Sharpener	Technology
OFF-LA-10002312	KeyTronic KT400U2 - Keyboard - Black	Office Supplies
OFF-BI-10000042	Avery 498	Office Supplies
FUR-TA-10003008	Canon imageCLASS 2200 Advanced Copier	Furniture
OFF-AP-10003590	Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop	Office Supplies
OFF-PA-10000806	Accohide Poly Flexible Ring Binders	Office Supplies
OFF-AR-10000896	SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair	Office Supplies
TEC-PH-10002310	Stackable Trays	Technology
OFF-ST-10002289	"TOPS Voice Message Log Book, Flash Format"	Office Supplies
OFF-BI-10002852	Boston 1730 StandUp Electric Pencil Sharpener	Office Supplies
FUR-FU-10003394	"Executive Impressions 13"" Clairmont Wall Clock"	Furniture
OFF-ST-10002344	"GBC Laser Imprintable Binding System Covers, Desert Sand"	Office Supplies
OFF-PA-10001289	Xerox 2000	Office Supplies
OFF-FA-10000053	Green Bar Computer Printout Paper	Office Supplies
FUR-FU-10004091	"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish"	Furniture
FUR-BO-10004015	"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11"""	Furniture
OFF-EN-10003001	Google Nexus 5	Office Supplies
TEC-PH-10000215	Global Italian Leather Office Chair	Technology
TEC-PH-10003645	Advantus Motivational Note Cards	Technology
OFF-PA-10000357	"Avery Flip-Chart Easel Binder, Black"	Office Supplies
OFF-ST-10004804	I.R.I.S IRISCard Anywhere 5 Card Scanner	Office Supplies
OFF-PA-10003892	"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver"	Office Supplies
OFF-AR-10003514	Ibico Presentation Index for Binding Systems	Office Supplies
FUR-TA-10002958	"Adams ""While You Were Out"" Message Pads"	Furniture
FUR-TA-10001676	"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book"	Furniture
OFF-BI-10000822	AT&T 17929 Lendline Telephone	Office Supplies
OFF-PA-10004971	Hewlett-Packard Deskjet 6540 Color Inkjet Printer	Office Supplies
TEC-AC-10002323	Cisco TelePresence System EX90 Videoconferencing Unit	Technology
OFF-PA-10004888	Avery Fluorescent Highlighter Four-Color Set	Office Supplies
TEC-PH-10003988	Xerox 1944	Technology
OFF-EN-10002230	Xerox 215	Office Supplies
FUR-TA-10002622	Xerox 1885	Furniture
OFF-PA-10000418	"Computer Room Manger, 14"""	Office Supplies
OFF-SU-10004498	AT&T CL2909	Office Supplies
FUR-TA-10001039	Plantronics Voyager Pro HD - Bluetooth Headset	Furniture
TEC-AC-10004659	AT&T EL51110 DECT	Technology
OFF-AR-10002240	BlackBerry Q10	Office Supplies
FUR-FU-10001967	Compact Automatic Electric Letter Opener	Furniture
FUR-TA-10002356	SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card	Furniture
OFF-LA-10003923	SanDisk Cruzer 8 GB USB Flash Drive	Office Supplies
FUR-CH-10002335	"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back"	Furniture
FUR-FU-10000723	Advantus Rolling Drawer Organizers	Furniture
OFF-BI-10002867	Maxell 4.7GB DVD-R 5/Pack	Office Supplies
TEC-AC-10000580	GBC Plasticlear Binding Covers	Technology
FUR-FU-10003976	Plastic Stacking Crates & Casters	Furniture
TEC-PH-10002922	Belkin F9M820V08 8 Outlet Surge	Technology
TEC-AC-10004353	APC 7 Outlet Network SurgeArrest Surge Protector	Technology
FUR-FU-10001706	Maxell 4.7GB DVD+R 5/Pack	Furniture
OFF-PA-10000501	Anker Astro Mini 3000mAh Ultra-Compact Portable Charger	Office Supplies
OFF-BI-10000778	Advantus Map Pennant Flags and Round Head Tacks	Office Supplies
OFF-AP-10004980	Xerox 1953	Office Supplies
OFF-BI-10003984	Xerox 228	Office Supplies
OFF-ST-10000798	"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2"	Office Supplies
TEC-PH-10001750	Xerox 1954	Technology
OFF-ST-10002743	Embossed Ink Jet Note Cards	Office Supplies
OFF-BI-10002949	Xerox 1942	Office Supplies
OFF-EN-10002600	"Carina Mini System Audio Rack, Model AR050B"	Office Supplies
OFF-BI-10003708	Xerox 201	Office Supplies
OFF-LA-10003510	"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry"	Office Supplies
TEC-PH-10003092	"GE 4 Foot Flourescent Tube, 40 Watt"	Technology
OFF-BI-10001191	Nokia Lumia 925	Office Supplies
OFF-SU-10004115	Dana Swing-Arm Lamps	Office Supplies
FUR-CH-10000513	"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book"	Furniture
OFF-PA-10003673	Xerox 1969	Office Supplies
OFF-PA-10001639	"Eldon 200 Class Desk Accessories, Smoke"	Office Supplies
OFF-AR-10003829	"Dual Level, Single-Width Filing Carts"	Office Supplies
TEC-AC-10004975	Xerox 1971	Technology
FUR-CH-10002024	Boston 16750 Black Compact Battery Pencil Sharpener	Furniture
OFF-BI-10004364	"Eberhard Faber 3 1/2"" Golf Pencils"	Office Supplies
OFF-PA-10001712	"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats"	Office Supplies
OFF-BI-10001510	Global Highback Leather Tilter in Burgundy	Office Supplies
OFF-PA-10002713	"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock"	Office Supplies
OFF-ST-10002974	"Eldon 400 Class Desk Accessories, Black Carbon"	Office Supplies
TEC-PH-10004165	"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear"	Technology
OFF-ST-10004804	Harbour Creations 67200 Series Stacking Chairs	Office Supplies
FUR-CH-10004289	"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12"""	Furniture
TEC-PH-10002564	Samsung Galaxy Mega 6.3	Technology
OFF-BI-10004876	"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7"	Office Supplies
TEC-PH-10004348	Xerox 198	Technology
OFF-BI-10004352	"Safco Chair Connectors, 6/Carton"	Office Supplies
OFF-PA-10001685	Xerox 1997	Office Supplies
OFF-BI-10000666	Eldon Expressions Mahogany Wood Desk Collection	Office Supplies
OFF-BI-10004352	VariCap6 Expandable Binder	Office Supplies
TEC-MA-10000010	Stacking Trays by OIC	Technology
OFF-BI-10000977	Epson Perfection V600 Photo Scanner	Office Supplies
FUR-TA-10002530	Durable Pressboard Binders	Furniture
OFF-BI-10002412	Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection	Office Supplies
OFF-LA-10001569	Alliance Rubber Bands	Office Supplies
FUR-FU-10001473	"SlimView Poly Binder, 3/8"""	Furniture
OFF-BI-10001765	"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black"	Office Supplies
FUR-TA-10001095	DAX Clear Channel Poster Frame	Furniture
TEC-AC-10004571	#10 Self-Seal White Envelopes	Technology
FUR-CH-10002126	Hon Pagoda Stacking Chairs	Furniture
OFF-FA-10001754	Newell 339	Office Supplies
